GDW_ID,Pred annual sediment volume MCM yr⁻¹,SD MCM yr⁻¹,RSR(%)
14640,0.055838405,0.04092432,0.010948707
14641,0.178985296,0.039221828,0.008286356
14642,0.021839452,0.033825526,0.003701602
14643,0.021757586,0.033930721,0.005059904
14644,0.122447499,0.041578358,0.011773798
14645,0.009423534,0.031779174,0.002692438
14646,0.015947601,0.033424496,0.004690471
14647,0.019565483,0.033360804,0.003493836
14648,0.030444298,0.03848616,0.010148099
14649,0.263418865,0.042572055,0.025328737
14650,0.06653251,0.039023106,0.00899088
14651,0.040221621,0.03402523,0.004371915
14652,0.007651803,0.032284574,0.002391188
14653,0.013177679,0.036634776,0.009412628
14654,0.008238006,0.034960626,0.003432503
14655,0.123288999,0.042013234,0.011522336
14656,0.028101884,0.035474741,0.004930155
14657,0.020589374,0.033562257,0.004902232
14658,0.005825181,0.03045604,0.001420776
14659,0,0.032728356,0
14660,0.116904405,0.040701985,0.011574694
14661,0.027530757,0.039457063,0.014489872
14662,0.105301237,0.031472566,0.009236951
14663,0.016581375,0.034233268,0.004876875
14664,0.125330444,0.039562937,0.009215474
14665,0.157433177,0.047570987,0.01393214
14666,0.002275787,0.030845895,0.000711183
14667,0.002157025,0.033684681,0.001438017
14668,0.027282224,0.032732562,0.003497721
14669,0.024902293,0.032483963,0.004220728
14670,0.008596468,0.030982934,0.002262229
14671,0.025141035,0.03263369,0.003308031
14672,0.059312586,0.04011075,0.00624343
14673,0.049889829,0.039173803,0.005605599
14674,0.040312359,0.037670199,0.00510283
14675,0.009951131,0.03088776,0.002163289
14676,0.157220064,0.038404965,0.008146117
14677,0.015197374,0.032437016,0.004342107
14678,0,0.031779281,0
14679,0.035334687,0.037010365,0.004840368
14680,0.011494926,0.031201401,0.002498897
14681,0.007709245,0.036373864,0.004057497
14682,0.077024239,0.037208964,0.008194068
14683,0.176465937,0.05583594,0.009969827
14684,0.025612685,0.035015304,0.004832582
14685,0,0.031845242,0
14686,0.029608258,0.032777446,0.00356726
14687,0.018321005,0.032528509,0.004580251
14688,0.006536359,0.034137598,0.002614544
14689,0.026963585,0.034125856,0.005736933
14690,0.024690029,0.033982667,0.005486673
14691,0.024125102,0.033904376,0.004639443
14692,0.19524936,0.032320898,0.00813539
14693,0.012308126,0.033126732,0.003729735
14694,0.037081162,0.032338614,0.004074853
14695,0.004734713,0.035041657,0.002367357
14696,0.108299391,0.048146938,0.009669589
14697,0.003966566,0.035220036,0.001586626
14698,0.028493343,0.03538577,0.004998832
14699,0.044769232,0.039281427,0.005266969
14700,0.021572964,0.033386576,0.004689775
14701,0.020707825,0.033190346,0.005176956
14702,0.030280627,0.036373867,0.004731348
14703,0.025043966,0.033752038,0.005328503
14704,0.009019277,0.034873402,0.003607711
14705,0.048820927,0.03909246,0.005547833
14706,0.131890259,0.0401927,0.009842557
14707,0.027414444,0.035492318,0.004895437
14708,0.023193455,0.034161702,0.006268501
14709,0.004009983,0.035254403,0.00250624
14710,0.021381696,0.033739693,0.005215048
14711,0.074761866,0.049156428,0.024920622
14712,0.119886197,0.041985084,0.011417733
14713,0.010539347,0.034856024,0.004053595
14714,0.021373776,0.034234289,0.005624678
14715,0.014155961,0.032396891,0.004163518
14716,0.044641266,0.04046291,0.01038169
14717,0.013281028,0.032929869,0.004024554
14718,0.008080372,0.034779526,0.003513205
14719,0.023366956,0.034191042,0.005434176
14720,0.018196188,0.033736274,0.005198911
14721,0.076072606,0.045218233,0.007842537
14722,0.129259633,0.040434845,0.011143072
14723,0.026740973,0.034613006,0.005348195
14724,0.126718226,0.040194993,0.011018976
14725,0.038068384,0.045865914,0.004426556
14726,0.128045414,0.040924592,0.010495526
14727,0.073941829,0.044557709,0.007866152
14728,0.032350581,0.036931842,0.004901603
14729,0.150867683,0.041557351,0.00815501
14730,0.023892659,0.033789058,0.004977637
14731,0.061338113,0.043425775,0.007132339
14732,0.129425673,0.039831371,0.008350043
14733,0.021625878,0.033478215,0.00540647
14734,0.023040388,0.033666825,0.004800081
14735,0.240220434,0.04962245,0.009064922
14736,0.039249832,0.038254056,0.005097381
14737,0.128045291,0.040066386,0.010944042
14738,0.142775727,0.042939459,0.009779159
14739,0.136532924,0.040487638,0.008031348
14740,0.125750345,0.039701266,0.010223605
14741,0.026106939,0.034772957,0.004661953
14742,0.138034734,0.046064808,0.013532817
14743,0.120557472,0.041463808,0.011481664
14744,0.021839082,0.034010974,0.00545977
14745,0.019432572,0.033487904,0.005252047
14746,0.197722492,0.055162961,0.009551811
14747,0.04114759,0.037923715,0.005208556
14748,0.155699307,0.052009851,0.010311212
14749,0.016691746,0.032475919,0.004636596
14750,0.028284784,0.03545663,0.004962243
14751,0.026276568,0.035063809,0.004957843
14752,0.02467887,0.032828055,0.003290516
14753,0.013506189,0.034446427,0.004502063
14754,0.021491477,0.033943037,0.004775884
14755,0.256574669,0.052643718,0.008223547
14756,0.180145278,0.026230077,0.007731557
14757,0.000276035,0.031182534,0.000106167
14758,0.015434338,0.033996972,0.004823231
14759,0.002247358,0.034795944,0.001021527
14760,0.025706178,0.034592743,0.004673851
14761,0.007726446,0.034237656,0.002759445
14762,0.026153667,0.034455407,0.00512817
14763,0.032267288,0.03663624,0.004816013
14764,0.001732785,0.03416495,0.001237703
14765,0.033137213,0.036531525,0.00487312
14766,0.029139459,0.035584274,0.005024045
14767,0.024653285,0.034435603,0.004651563
14768,0.063920104,0.039441772,0.009263783
14769,0.027499056,0.039034031,0.010999622
14770,0.013112994,0.034247597,0.004370998
14771,0.28185888,0.088424285,0.026843703
14772,0.010218419,0.034259582,0.003523593
14773,0.150802247,0.051465963,0.010619877
14774,0.004951061,0.033870167,0.002152635
14775,0.163113093,0.047244628,0.012451381
14776,0.027687001,0.035122787,0.004773621
14777,0.021401921,0.033385733,0.004864073
14778,0.048287265,0.039694464,0.005614798
14779,0.036873827,0.04245462,0.024582551
14780,0.051030867,0.04343666,0.006896063
14781,0.056006012,0.039858324,0.005958086
14782,0.017772872,0.032661036,0.004677072
14783,0.027256383,0.034691323,0.004699376
14784,0.147354426,0.047933226,0.011883421
14785,0.048866891,0.039075052,0.005490662
14786,0.027095599,0.035222113,0.0048385
14787,0.071504234,0.040685193,0.007150423
14788,0.026598117,0.035204186,0.004925577
14789,0.03154519,0.037175421,0.007169361
14790,0.010833487,0.037135084,0.005158804
14791,0.035303245,0.037306403,0.006537638
14792,0.253585512,0.063436247,0.024151001
14793,0.050253202,0.040221282,0.00577623
14794,0.13996998,0.030319366,0.007565945
14795,0.074268966,0.047618208,0.023209052
14796,0.005523357,0.035241735,0.00263017
14797,0.104693691,0.058992772,0.032716778
14798,0.034134519,0.03718241,0.005251464
14799,0.030869617,0.036321804,0.004677215
14800,0.0118342,0.034727014,0.0042265
14801,0.037137816,0.037163082,0.00515803
14802,0.01838216,0.032797606,0.004483454
14803,0.165611619,0.037380448,0.008280581
14804,0.025924746,0.034314516,0.005400989
14805,0.043331492,0.039835877,0.010832873
14806,0.025914037,0.034416568,0.005081184
14807,0.014142434,0.032650372,0.004159539
14808,0.036758953,0.037419205,0.004836704
14809,0.021556361,0.03299131,0.004686165
14810,0.124128721,0.042194169,0.0114934
14811,0.10449526,0.047511424,0.009675487
14812,0.038518771,0.037963903,0.005002438
14813,0.050390945,0.039560706,0.005598994
14814,0.124550015,0.041015147,0.011120537
14815,0.053290001,0.04549007,0.031347059
14816,0.041494537,0.037767965,0.005122782
14817,0.12593602,0.040383817,0.009468874
14818,0.038991957,0.037931281,0.005198928
14819,0.130488241,0.039867666,0.008528643
14820,0.124084525,0.040629076,0.009191446
14821,0.01080261,0.033652675,0.00360087
14822,0.023384648,0.033544027,0.004975457
14823,0.11581189,0.040403408,0.011466524
14824,0.038363638,0.037362214,0.004982291
14825,0.033686971,0.040892111,0.011616197
14826,0.032690545,0.036482618,0.00473776
14827,0.021253955,0.033817879,0.004723101
14828,0.016053653,0.033317955,0.004721663
14830,0.004002635,0.034105692,0.001819379
14831,0.244621743,0.088580107,0.026303413
14832,0.017593266,0.033074154,0.004511094
14833,0.029451491,0.036218087,0.004908582
14834,0.042567505,0.038956041,0.005128615
14835,0.048298924,0.039743556,0.0055516
14836,0.027803851,0.035491777,0.004877869
14837,0.021469906,0.03391953,0.004993001
14838,0.127781683,0.039525956,0.008692632
14839,0.028009315,0.035927298,0.004591691
14840,0.031627917,0.036801125,0.004865833
14841,0.013266677,0.03293154,0.004020205
14842,0.011890355,0.033183458,0.003715736
14843,0.036323776,0.037424302,0.005044969
14844,0.041544229,0.038507057,0.005326183
14845,0.018028273,0.033045348,0.004622634
14846,0.020258302,0.034641627,0.005627306
14847,0.026457974,0.034929291,0.004992071
14848,0.014141597,0.032714466,0.004159293
14849,0.123288999,0.042077234,0.011522336
14850,0.143183812,0.047672801,0.01325776
14851,0.026385105,0.035016357,0.004628966
14852,0.02878148,0.03685857,0.00822328
14853,0.004754964,0.051215732,0.001584988
14854,0.032638348,0.03652311,0.004730195
14855,0.011876858,0.032995334,0.003711518
14856,0.017772872,0.032608317,0.004677072
14857,0.027527642,0.035539547,0.00458794
14858,0.049296038,0.039717333,0.005666211
14859,0.009186976,0.03402967,0.003167923
14860,0.133812445,0.039238188,0.008363278
14861,0.049901062,0.03932034,0.005870713
14862,0.028108446,0.035663154,0.004684741
14863,0.0165676,0.032219847,0.005177375
14864,0.116512191,0.039510603,0.01153586
14865,0.021572964,0.033462677,0.004689775
14866,0.021572964,0.033318797,0.004689775
14867,0.034142491,0.0371186,0.005173105
14869,0.123517147,0.041515681,0.011228832
14870,0.005244437,0.030239263,0.001417415
14871,0.124451511,0.04072787,0.011111742
14872,0.143642124,0.02864072,0.007640539
14873,0.032024747,0.036537133,0.007447616
14874,0.029782928,0.036486161,0.004963821
14875,0.129926464,0.040412389,0.011297953
14876,0.014155961,0.032695161,0.004163518
14877,0.024057336,0.034473154,0.00453912
14878,0.024041538,0.034272569,0.004536139
14879,0.018712942,0.032525552,0.004678235
14880,0.000906262,0.034493381,0.00047698
14881,0.024057336,0.034423754,0.00453912
14882,0.028476188,0.036036449,0.004592934
14883,0.029025748,0.036125102,0.004681572
14884,0.002119271,0.033395023,0.001513765
14885,0.026217907,0.034797679,0.004681769
14886,0.04597018,0.039284236,0.00534537
14887,0.027823161,0.035169002,0.004561174
14888,0.026177644,0.035169971,0.004847712
14889,0.135342046,0.040848377,0.011469665
14890,0,0.032732389,0
14891,0.011632848,0.036510894,0.004653139
14892,0.008189232,0.034609212,0.003033049
14893,0.005687594,0.033870356,0.002369831
14894,0.008847733,0.034090405,0.003159905
14895,0.031403811,0.036459304,0.004687136
14896,0.002390152,0.0339185,0.001195076
14897,0.017440759,0.032773141,0.004713719
14898,0,0.033395995,0
14899,0.126878109,0.04031345,0.010315293
14900,0.030079096,0.036615011,0.004930999
14901,0.014139479,0.032750233,0.00415867
14902,0.027473786,0.03521571,0.004656574
14903,0.094473546,0.05054027,0.021970592
14904,0.022633601,0.0355782,0.005956211
14905,0.026549575,0.033812362,0.005309915
14906,0.12518037,0.03988864,0.009856722
14907,0.134053877,0.044514742,0.010639197
14908,0.020678144,0.038463067,0.008615893
14909,0.124667669,0.039889621,0.009739662
14911,0.07203169,0.043227937,0.007829531
14912,0.119067854,0.040180046,0.011673319
14913,0.026436986,0.034806771,0.004638068
14914,0.000383871,0.03449989,0.000213262
14915,0.030036413,0.036064109,0.004844583
14916,0.004086904,0.034367953,0.001857684
14917,0.026886896,0.034906878,0.004716999
14918,0.028714255,0.037371554,0.006109416
14919,0.124823643,0.03998963,0.009315197
14920,0.010687747,0.033554515,0.003562582
14921,0.129139145,0.039887568,0.008552261
14922,0.030793337,0.037309124,0.005810064
14923,0.017499642,0.03419417,0.005146954
14924,0.016790375,0.032897462,0.004663993
14925,0.007979316,0.036388566,0.003799674
14926,0.024505403,0.033851528,0.004901081
14927,0.023601784,0.033000345,0.004720357
14928,0.029218963,0.036209911,0.004637931
14929,0.005550346,0.035049854,0.002775173
14930,0.123056359,0.040066858,0.009465874
14931,0.035801829,0.041820637,0.014917429
14932,0.04654156,0.040060264,0.0056758
14933,0.040315713,0.039058058,0.005448069
14934,0.015026312,0.033441642,0.004695722
14935,0.007537004,0.033613818,0.002898848
14936,0.035822365,0.039426381,0.005777801
14937,0.022571724,0.032805441,0.004802494
14938,0.001835425,0.03415194,0.000966013
14939,0.014874325,0.031692331,0.002916534
14940,0.131297315,0.044656775,0.012872286
14941,0.011890355,0.033110837,0.003715736
14942,0.036290663,0.037907857,0.005498585
14943,0.027942185,0.035404581,0.005702487
14944,0.013281028,0.033041305,0.004024554
14945,0.029270248,0.035382431,0.005046594
14946,0.01986853,0.033426792,0.005369873
14947,0.033540641,0.037071901,0.004932447
14948,0.02007147,0.03398053,0.005424722
14949,0.067885453,0.043008881,0.007145837
14950,0.030869617,0.035902534,0.004677215
14951,0.030139796,0.036380508,0.005581444
14952,0.010422436,0.034739358,0.004008629
14953,0.048379193,0.04217005,0.005828818
14954,0.024422219,0.035285424,0.005550504
14955,0.015026312,0.033459188,0.004695722
14956,0.020413823,0.033560425,0.005234314
14957,0.004958406,0.03483106,0.00275467
14958,0.027942185,0.035115711,0.005702487
14959,0.045578251,0.040625335,0.005769399
14960,0.030595973,0.036537489,0.005562904
14961,0.036664335,0.037275996,0.005022512
14962,0.021545428,0.033537608,0.005386357
14963,0.025401634,0.035081468,0.006684641
14964,0.050390945,0.039671841,0.005598994
14965,0.027234696,0.036142749,0.007360729
14966,0.00752063,0.033882553,0.00289255
14967,0.022856868,0.034484985,0.005442111
14968,0.017045186,0.032324884,0.004606807
14969,0.043643685,0.039854612,0.005595344
14970,0.036949701,0.037514123,0.004861803
14971,0.018757563,0.032653732,0.004575015
14972,0.16102033,0.039870664,0.008343022
14973,0.015093889,0.033812432,0.00471684
14974,0.044742467,0.03997754,0.005663603
14975,0.044608292,0.041776584,0.005719012
14976,0.018416894,0.035211388,0.005416733
14977,0.027237068,0.035347835,0.005674389
14978,0.025292522,0.03647002,0.005748301
14979,0.043643685,0.039784611,0.005595344
14980,0.034424263,0.038398843,0.005935218
14981,0.133309714,0.044093425,0.010099221
14982,0.0690004,0.042902002,0.007113443
14983,0.023981622,0.03484249,0.005450369
14984,0.043117438,0.039848245,0.005599667
14985,0.037897762,0.038390321,0.005492429
14986,0.006228432,0.034405779,0.00296592
14987,0.026791281,0.035236986,0.005700273
14988,0.136569208,0.044522995,0.012085771
14989,0.026543011,0.036038045,0.00577022
14990,0.003867762,0.035462519,0.002148757
14991,0.067146368,0.041955889,0.007068039
14992,0.053406651,0.042493146,0.006210076
14993,0.044895305,0.041303801,0.005755808
14994,0.011346004,0.034427772,0.003782001
14995,0.057614272,0.040751139,0.006401586
14996,0.031754894,0.036676532,0.005571034
14997,0.003113846,0.034316724,0.001482784
14998,0.030814157,0.036420668,0.005502528
14999,0.131545862,0.044444898,0.012409987
15000,0.005551966,0.034997881,0.002775983
15001,0.02561675,0.035093184,0.005568859
15002,0.13537205,0.046127535,0.01230655
15003,0.13377544,0.044450202,0.012161404
15004,0.050154207,0.040394714,0.005900495
15005,0.021960101,0.036138693,0.006654576
15006,0.023448741,0.034824635,0.005453196
15007,0.127785539,0.043496365,0.012652034
15008,0.048852067,0.040715604,0.005815722
15009,0.014839683,0.033374328,0.004496874
15010,0.029009871,0.035777752,0.005578821
15011,0.040630191,0.038534113,0.007005205
15012,0.065269561,0.043618686,0.007172479
15013,0.048886716,0.042207816,0.005889966
15014,0.068306068,0.042856333,0.007190112
15015,0.047378784,0.040843043,0.0057779
15016,0.031754894,0.036669543,0.005571034
15017,0.03495575,0.039385532,0.005730451
15018,0.008483717,0.03568429,0.003534882
15019,0.067146368,0.041896,0.007068039
15020,0.011490867,0.034232717,0.004103881
15021,0.027234113,0.035771776,0.005237329
15022,0.219511012,0.036331969,0.007150196
15023,0.05005793,0.042699817,0.007471333
15024,0.027949829,0.035144092,0.005704047
15025,0.062604722,0.042811134,0.00687964
15026,0.168566111,0.042470025,0.012394567
15027,0.133515431,0.043933493,0.010430893
15028,0.032260849,0.037201773,0.005659798
15029,0.011034946,0.034621477,0.004087017
15030,0.131194097,0.042917034,0.009304546
15031,0.036290663,0.037765598,0.005498585
15032,0.137677128,0.04432356,0.011667553
15033,0.031095932,0.036550741,0.005182655
15034,0.013916889,0.034764501,0.004489319
15035,0.134822096,0.044651154,0.012037687
15036,0.041503904,0.039312113,0.00546104
15037,0.168754234,0.03802112,0.008231914
15038,0.039359008,0.038609951,0.005391645
15039,0.042409375,0.04000486,0.005580181
15040,0.219045772,0.037412028,0.007685817
15041,0.031244989,0.038297206,0.005786109
15042,0.021691155,0.035631709,0.005708199
15043,0.034738495,0.037587073,0.005514047
15044,0.053600944,0.041008493,0.006091016
15045,0.020404443,0.034112657,0.00536959
15046,0.009407911,0.03548839,0.003919963
15047,0.036581344,0.039537421,0.005715835
15048,0.004720608,0.035721358,0.002360304
15049,0.064672427,0.040365088,0.013473422
15050,0.066751479,0.04039574,0.013622751
15051,0.192654151,0.034843187,0.008304058
15052,0.02422959,0.035092224,0.005634788
15053,0.037897762,0.038446098,0.005492429
15054,0.015952856,0.032356172,0.004692017
15055,0.133546399,0.042708605,0.008903093
15056,0.019409693,0.032894151,0.005245863
15057,0.021446339,0.033278068,0.005361585
15058,0.033075761,0.037354662,0.005512627
15059,0.002548497,0.034697351,0.001274249
15060,0.050154207,0.040140534,0.005900495
15061,0.003169113,0.034469083,0.001509101
15062,0.020421411,0.033303331,0.005236259
15063,0.131246802,0.043444644,0.009510638
15064,0.056118579,0.040356589,0.006305458
15065,0.201894874,0.032277348,0.008342763
15066,0.130123158,0.043769711,0.012633316
15067,0.020170304,0.032236527,0.005042576
15068,0.040439215,0.038508374,0.005464759
15069,0.036168435,0.038847957,0.005480066
15070,0.071774445,0.04288788,0.007177444
15071,0.015209445,0.034419915,0.004752952
15072,0.028100393,0.0351347,0.005109162
15073,0.131595559,0.043461325,0.009333018
15074,0.031754894,0.036568402,0.005571034
15075,0.021481352,0.033082642,0.004995663
15076,0.137606599,0.04381256,0.011965791
15077,0.011377676,0.034587042,0.004063456
15078,0.034745869,0.039130321,0.00588913
15079,0.031362666,0.037481803,0.005407356
15080,0.030474158,0.037706569,0.005860415
15081,0.011094126,0.035046432,0.003962188
15082,0.044742467,0.039967401,0.005663603
15083,0.062783503,0.040924343,0.006824294
15084,0.01256661,0.035765377,0.004488075
15085,0.000213127,0.03300602,0.000152234
15086,0.01360946,0.032687897,0.004252956
15087,0.02764532,0.035210135,0.005119504
15088,0.032901782,0.036912427,0.005672721
15089,0.03437431,0.036387391,0.005130494
15090,0.019326459,0.033179471,0.00508591
15091,0.033021614,0.037049556,0.005596884
15092,0.136295361,0.042775743,0.008908194
15093,0.009137825,0.031137855,0.002228738
15094,0.029547952,0.037059756,0.00527642
15095,0.013610942,0.032217821,0.002568102
15096,0.131297315,0.044656775,0.012872286
15097,0.139589414,0.043458996,0.008724338
15098,0.028225012,0.036318716,0.005534316
15099,0.131361759,0.04416011,0.012510644
15100,0.00896802,0.033965295,0.003449239
15101,0.12759929,0.043170591,0.012388281
15102,0.051184157,0.040324846,0.005951646
15103,0.13841496,0.043615307,0.011932324
15104,0.021921717,0.033388881,0.005098074
15105,0.04038324,0.040527324,0.005531951
15106,0.134579975,0.044588528,0.01068095
15107,0.142464628,0.043393258,0.008380272
15108,0.033081367,0.047485857,0.009189269
15109,0.14749639,0.042110605,0.008240022
15110,0.177080778,0.037831883,0.008313652
15111,0.142174069,0.043877426,0.008564703
15112,0.037061257,0.037874211,0.005450185
15113,0.136769938,0.042956701,0.012103534
15114,0.030031608,0.037493927,0.005561409
15115,0.13256823,0.042763968,0.009018247
15116,0.134003294,0.044158785,0.010635182
15117,0.03033867,0.0420367,0.011236544
15118,0.005926688,0.030088752,0.001693339
15119,0.192168893,0.032538758,0.0081774
15120,0.17363566,0.038645769,0.008307926
15121,0.131194097,0.042957757,0.009304546
15122,0.037994419,0.038416795,0.005277003
15123,0.127785539,0.043496365,0.012652034
15124,0.036273291,0.039401958,0.005757665
15125,0.137064425,0.045943472,0.011234789
15126,0.13377544,0.044649805,0.012161404
15127,0.131923718,0.043599288,0.009994221
15128,0.011408929,0.035822884,0.00438805
15129,0.018236632,0.034444926,0.005363715
15130,0.159802819,0.041194372,0.008410675
15131,0.13778195,0.042587303,0.011201785
15132,0.038569234,0.038587145,0.005432286
15133,0.05604468,0.042455952,0.008895981
15134,0.041503904,0.038998338,0.00546104
15135,0.132922357,0.044662851,0.012307626
15136,0.168980618,0.038225795,0.008242957
15137,0.028484235,0.035397134,0.005813109
15138,0.132922357,0.044998432,0.012307626
15139,0.0610672,0.041407751,0.006637739
15140,0.133710482,0.042923543,0.008796742
15141,0.032854295,0.035776682,0.005054507
15142,0.170145599,0.043080717,0.011734179
15143,0.198191011,0.034540009,0.007802796
15144,0.013588371,0.033397486,0.004529457
15145,0.146938287,0.042728256,0.00825496
15146,0.032345754,0.038163824,0.005881046
15147,0.004861203,0.035839666,0.002430602
15148,0.035335192,0.037490453,0.006199157
15149,0.138010337,0.044264762,0.012000899
15150,0.005916842,0.036105799,0.003480495
15151,0.036140813,0.039451452,0.005829163
15152,0.131202821,0.042664415,0.00937163
15153,0.06709243,0.041281092,0.007062361
15154,0.046824827,0.041041264,0.005780843
15155,0.140147859,0.045070791,0.011876937
15156,0.056013423,0.042139044,0.006365162
15157,0.036140813,0.039424607,0.005829163
15158,0.036051191,0.037566067,0.006437713
15159,0.035612574,0.038339099,0.005395845
15160,0.060875081,0.041744811,0.006689569
15161,0.043643685,0.039792193,0.005595344
15162,0.064223321,0.040654257,0.006905733
15163,0.065355285,0.04308032,0.007103835
15164,0.133532244,0.044643195,0.012250665
15165,0.070391375,0.043186026,0.007182793
15166,0.2025406,0.034622216,0.007911742
15167,0.131625482,0.043347329,0.009822797
15168,0.13850481,0.043478474,0.008602783
15169,0.137606599,0.04440673,0.011965791
15170,0.129277591,0.043306669,0.012674274
15171,0.040263131,0.038892655,0.005440964
15172,0.012762212,0.035789997,0.004557933
15173,0.132206846,0.044934841,0.012712197
15174,0.073939648,0.042466519,0.008698782
15175,0.030139796,0.036433329,0.005581444
15176,0.132687369,0.043860398,0.010285843
15177,0.138158718,0.042544669,0.011232416
15178,0.060572199,0.041688922,0.006805865
15179,0.013588371,0.033502274,0.004529457
15180,0.017873061,0.033081457,0.005106589
15181,0.043170164,0.039995016,0.005606515
15182,0.196195121,0.031340811,0.008174797
15183,0.139951509,0.044871897,0.011760631
15184,0.226440962,0.038304319,0.006903688
15185,0.134736212,0.044860414,0.010526267
15186,0.184801704,0.03636688,0.008287072
15187,0.137884897,0.044200132,0.011586966
15188,0.168466473,0.038084947,0.008423324
15189,0.151960293,0.042020699,0.013100025
15190,0.013185871,0.035260338,0.004546852
15191,0.205637238,0.034039552,0.007759896
15192,0.201894874,0.032245718,0.008342763
15193,0.130251773,0.042956183,0.01184107
15194,0.248285924,0.040595444,0.00699397
15195,0.137677128,0.043568988,0.011667553
15196,0.038932447,0.040373068,0.005642384
15197,0.043827278,0.039940129,0.006956711
15198,0.01175696,0.049499456,0.004054124
15199,0.029245558,0.03694138,0.005222421
15200,0.061616945,0.040980687,0.006697494
15201,0.010214744,0.035779294,0.003928748
15202,0.021665902,0.034702061,0.006018306
15203,0.033021614,0.03726081,0.005596884
15204,0.132064144,0.043269413,0.010081232
15205,0.06709243,0.041777707,0.007062361
15206,0.01653245,0.034194467,0.005009833
15207,0.031877,0.038074106,0.005141452
15208,0.022041119,0.034592874,0.005375883
15209,0.02864194,0.036823381,0.005304063
15210,0.031099945,0.037373197,0.005362059
15211,0.015857543,0.036849379,0.005873164
15212,0.005211597,0.035293684,0.003257248
15213,0.034799745,0.038702045,0.005898262
15214,0.134224213,0.042766446,0.011671671
15215,0.202749238,0.03473003,0.007858498
15216,0.014236532,0.035594486,0.004745511
15217,0.154726294,0.044834671,0.010896218
15218,0.035085882,0.038071938,0.005316043
15219,0.039410596,0.040627701,0.005550788
15220,0.012003179,0.038056674,0.00600159
15221,0.077096818,0.043317153,0.008115455
15222,0.021805868,0.034650639,0.005738386
15223,0.137700814,0.045490864,0.011286952
15224,0.031625244,0.037591902,0.005360211
15225,0.143031867,0.043427442,0.008315806
15226,0.066928175,0.042715696,0.007196578
15227,0.136279448,0.044032306,0.011356621
15228,0.023087664,0.034721781,0.006075701
15229,0.132334685,0.04334384,0.009659466
15230,0.025515563,0.035233759,0.005670125
15231,0.129270768,0.040782412,0.009647072
15232,0.018411775,0.035161255,0.005415228
15233,0.03325513,0.03746606,0.008111007
15234,0.043467443,0.039411448,0.010108708
15235,0.033898825,0.036615173,0.005136186
15236,0.02441388,0.035359164,0.005425307
15237,0.045204321,0.038335984,0.005512722
15238,0.142484011,0.044187383,0.008531977
15239,0.010057341,0.035845143,0.003868208
15240,0.023902786,0.034918154,0.005432451
15241,0.029326765,0.032910863,0.003533345
15242,0.034144834,0.038582149,0.00588704
15243,0.12335416,0.040646864,0.012213283
15244,0.13193249,0.041969021,0.008795499
15245,0.12694861,0.042601877,0.011976284
15246,0.140312419,0.044089755,0.011992514
15247,0.131986917,0.041342648,0.010558953
15248,0.044012085,0.038313528,0.005501511
15249,0.13384044,0.042374914,0.010707235
15250,0.13234117,0.042037579,0.010420565
15251,0.134185601,0.042400229,0.011770667
15252,0.043297702,0.047994596,0.006275029
15253,0.032386666,0.038049361,0.005223656
15254,0.040582972,0.055149025,0.00711982
15255,0.047699208,0.040134991,0.008517716
15256,0.135379345,0.042680282,0.011281612
15257,0.052178662,0.038468973,0.005929393
15258,0.031262259,0.036485161,0.0050423
15259,0.013031543,0.034933872,0.004343848
15260,0.15300344,0.042331156,0.013661021
15261,0.12160337,0.03920449,0.009143111
15262,0.029157982,0.036974994,0.005206783
15263,0.044957443,0.041614569,0.0051088
15264,0.137474966,0.041322376,0.008232034
15265,0.136578701,0.04009553,0.008178365
15266,0.028531418,0.036829823,0.005283596
15267,0.13355586,0.041723825,0.010599671
15268,0.132753555,0.041524374,0.011543787
15269,0.20164753,0.064840792,0.009648207
15270,0.039595025,0.039174271,0.005423976
15271,0.153684486,0.053620055,0.014920824
15272,0.090768228,0.045571696,0.010314571
15273,0.087634297,0.051887764,0.01788455
15274,0.068244096,0.045586903,0.010185686
15275,0.059569623,0.043158992,0.013538551
15276,0.065403035,0.048022152,0.01816751
15277,0.009435305,0.035175993,0.003931377
15278,0.0670775,0.049558843,0.017651974
15279,0.07625709,0.049473453,0.01438813
15280,0.087275941,0.044290197,0.011047587
15281,0.168319919,0.072067632,0.044294716
15282,0.164637662,0.047521691,0.012195382
15283,0.14044283,0.049976665,0.013635226
15284,0.14961635,0.043753072,0.009843181
15285,0.426168897,0.065195564,0.004967003
15286,0.07872515,0.049921603,0.008115995
15287,0.039281136,0.046003996,0.015712454
15288,0.384569817,0.067665917,0.009048702
15289,0.140168579,0.041853434,0.012188572
15290,0.047022471,0.052372518,0.006530899
15291,0.112503564,0.035703077,0.009782919
15292,0.6959494,0.322170639,0.02416491
15293,0.141486695,0.047502624,0.088429185
15294,0.504661404,0.286826163,0.033869893
15295,0.044529393,0.039744642,0.007951677
15296,0.354078934,0.27092538,0.044259867
15297,0.16127895,0.085217007,0.024436205
15298,0.35928644,0.244982228,0.041777493
15299,0,0.030132467,0
15300,0.019099422,0.033591007,0.003031654
15301,0.03857366,0.038333079,0.005143155
15302,0.045235367,0.038583964,0.005385163
15303,0.001172094,0.030945469,0.000468837
15304,0,0.032194721,0
15305,0.135849325,0.090883747,0.023833215
15306,0.282306096,0.104597917,0.01798128
15307,0.134142216,0.097627057,0.083838885
15308,0.193329779,0.066435391,0.02843085
15309,0.238356207,0.049723371,0.021473532
